cdid,hy,p_id,city_d,model_variant,year,firm_name_unique,sales,nameplate,displacement,power,weight,msrp,AT,sub_brand,suv,mpv,ev,country,petrol,length,cost_unit,width,height,range,population,quota_cost,quota_d,subsidy_local_net,s_c,import,size,ln_size,ln_length,ln_width,ln_height,ln_cost_unit,ln_power,ln_weight,prod_id,category,mkt_share,ln_p_net,mktn,firm_d,boc,euro,usa,korea,japan,brand_d,blp_firm_num,blp_mkt_num,blp_firm_power,blp_mkt_power,blp_firm_weight,blp_mkt_weight,blp_firm_length,blp_mkt_length,blp_firm_width,blp_mkt_width,blp_firm_height,blp_mkt_height,blp_firm_cost_unit,blp_mkt_cost_unit,blp_firm_size,blp_mkt_size,iv_mkt_length,iv_mkt_power,iv_mkt_cost_unit,iv_mkt_width,iv_mkt_weight,iv_mkt_height,iv_mkt_size,iv_mkt_msrp_hat,iv_local_length,iv_local_power,iv_local_cost_unit,iv_local_width,iv_local_weight,iv_local_height,iv_local_size,iv_local_msrp_hat,kw_100km,fuel_consumption,hhinc_mu,hhinc_sigma,hhinc_sigma_prov,odds,local_brand,etc,tesla,iv_cost,ln_c_w,survey_income,trprice,steel_hy,unwanted
83,7,6,10,55,2019,一汽—大众汽车有限公司,217,CC,1.984,162,1.62,28.68,0,一汽大众,0,0,0,Germany,1,4862,46.53123,1870,1447,0,1517,0,0,0,0,0,9.09194,2.207388,8.489205,7.533694,7.277248,3.840124,5.087596,0.4824261,21,1,1.43e-05,3.3562,17,1,4,1,0,0,0,5,3.931826,6.865891,8.661034,11.66668,4.301562,7.271456,12.36246,15.30232,11.43764,14.37762,11.24678,14.2516,7.679678,10.67176,6.053441,8.999956,18.60471,14.94549,11.64368,15.51455,4.35932,17.51018,6.734049,11.27754,13.72091,9.701922,8.488929,11.56173,0.6215873,12.89083,2.015182,7.703211,0,6.7,3.845853,-0.2620795,0.6097007,1,0,0,0,-0.1852946,0,0,24.17085,4280.8,0
83,7,6,10,463,2019,一汽—大众汽车有限公司,2175,速腾,1.598,81,1.33,14.08,1,一汽大众,0,0,0,Germany,1,4655,43.95618,1780,1453,0,1517,0,0,0,0,0,8.2859,2.114555,8.445697,7.484369,7.281386,3.783193,4.394449,0.2851789,27,1,0.0001434,2.644755,17,1,4,1,0,0,0,5,3.931826,6.865891,8.674966,11.66668,4.305483,7.271456,12.36335,15.30232,11.43861,14.37762,11.24671,14.2516,7.680868,10.67176,6.055333,8.999956,17.96099,14.86397,11.61584,15.54764,4.629405,17.4647,6.108472,11.57963,14.30602,10.28586,8.523549,11.53238,0.7182928,12.70394,2.652524,7.901869,0,6.7,3.845853,-0.2620795,0.6097007,1,0,0,0,-1.14842,0,19138.1,11.41581,4280.8,0
83,7,6,10,617,2019,一汽—大众汽车有限公司,192,A6L,1.798,140,1.75,41.53,0,一汽大众(奥迪),0,0,0,Germany,1,5036,44.48439,1874,1480,0,1517,0,0,0,0,0,9.437464,2.244687,8.524367,7.53583,7.299798,3.795138,4.941642,0.5596158,30,1,1.27e-05,3.726416,17,1,4,1,0,0,0,6,3.931826,6.865891,8.664837,11.66668,4.299799,7.271456,12.36172,15.30232,11.4376,14.37762,11.24635,14.2516,7.680624,10.67176,6.052629,8.999956,19.26171,14.39347,11.61226,15.57713,4.785859,17.25756,7.237405,11.29756,13.08625,10.19939,8.57134,11.4932,0.2713377,12.35942,1.388671,7.67598,0,6.5,3.845853,-0.2620795,0.6097007,1,0,0,0,-0.6493913,0,15986.3,36.17998,4280.8,0
83,7,6,10,649,2019,一汽—大众汽车有限公司,584,Q2L,1.395,110,1.405,21.77,0,一汽大众(奥迪),1,0,0,Germany,1,4229,42.36426,1785,1548,0,1517,0,0,0,0,0,7.548765,2.021384,8.349721,7.487174,7.344719,3.746305,4.70048,0.3400373,37,2,3.85e-05,3.080533,10,1,4,1,0,0,0,6,3.931826,6.865891,8.67,11.66668,4.304471,7.271456,12.36516,15.30232,11.43856,14.37762,11.24546,14.2516,7.681602,10.67176,6.05706,8.999956,19.13787,14.21485,11.65513,15.47069,4.390561,16.77791,7.077784,11.35194,13.25937,10.62258,8.510938,11.41225,0.8281225,13.11711,1.519269,8.266751,0,6.1,3.845853,-0.2620795,0.6097007,1,0,0,0,-1.654934,0,0,19.21486,4280.8,0
83,7,6,10,281,2019,一汽—大众汽车有限公司,26,探岳,1.395,110,1.545,18.59,0,一汽大众,1,0,0,Germany,1,4589,44.61224,1860,1660,0,1517,0,0,0,0,0,8.53554,2.144238,8.431417,7.528332,7.414573,3.798008,4.70048,0.4350239,38,2,1.71e-06,2.922624,11,1,4,1,0,0,0,5,3.931826,6.865891,8.67,11.66668,4.302577,7.271456,12.36363,15.30232,11.43775,14.37762,11.244,14.2516,7.680565,10.67176,6.054748,8.999956,17.94701,14.21485,11.61211,15.36739,4.233804,16.76558,6.080465,11.23907,14.69485,10.62258,8.475091,11.50042,0.6677668,12.89536,2.617254,8.119987,0,6.8,3.845853,-0.2620795,0.6097007,1,0,0,0,-1.654934,0,0,16.10515,4280.8,0
83,7,6,10,51,2019,一汽—大众汽车有限公司,350,CC,1.984,137,1.6,25.28,0,一汽大众,0,0,0,Germany,1,4862,42.64405,1870,1447,0,1517,0,0,0,0,0,9.09194,2.207388,8.489205,7.533694,7.277248,3.752888,4.919981,0.4700036,40,1,2.31e-05,3.230014,17,1,4,1,0,0,0,5,3.931826,6.865891,8.665355,11.66668,4.301833,7.271456,12.36246,15.30232,11.43764,14.37762,11.24678,14.2516,7.681473,10.67176,6.053441,8.999956,18.60471,14.33156,11.64525,15.51455,4.313304,17.51018,6.734049,11.18593,13.72091,10.44218,8.494315,11.56173,0.5743152,12.89083,2.015182,7.945289,0,6.5,3.845853,-0.2620795,0.6097007,1,0,0,0,-0.1852946,0,0,21.30526,4280.8,0
83,7,6,10,191,2019,一汽—大众汽车有限公司,281,宝来,1.498,83,1.285,12.2,1,一汽大众,0,0,0,Germany,1,4663,39.58627,1815,1473,0,1517,0,0,0,0,0,8.463345,2.135744,8.447414,7.503841,7.295056,3.678483,4.41884,0.2507587,41,1,1.85e-05,2.501436,12,1,4,1,0,0,0,5,3.931826,6.865891,8.674624,11.66668,4.30609,7.271456,12.36331,15.30232,11.43823,14.37762,11.24644,14.2516,7.682883,10.67176,6.054917,8.999956,17.97162,14.8115,11.81078,15.13224,4.793333,17.31145,6.060321,11.61157,14.34952,10.20583,8.333481,11.75048,0.2634575,12.38567,2.525697,7.860395,0,5.7,3.845853,-0.2620795,0.6097007,1,0,0,0,-1.397934,0,0,9.832106,4280.8,0
83,7,6,10,527,2019,一汽—大众汽车有限公司,358,高尔夫,1.598,81,1.25,13.39,1,一汽大众,0,0,0,Germany,1,4259,40.01981,1799,1452,0,1517,0,0,0,0,0,7.661941,2.036265,8.35679,7.494986,7.280697,3.689374,4.394449,0.2231435,42,1,2.36e-05,2.594508,17,1,4,1,0,0,0,5,3.931826,6.865891,8.674966,11.66668,4.306562,7.271456,12.36504,15.30232,11.43841,14.37762,11.24672,14.2516,7.682683,10.67176,6.056795,8.999956,19.02756,14.86397,11.78058,15.27817,4.924265,17.4723,6.912267,11.66397,13.38299,10.28586,8.334299,11.57893,0.3362179,12.74757,1.883332,7.672762,0,6.1,3.845853,-0.2620795,0.6097007,1,0,0,0,-1.14842,0,0,10.87398,4280.8,0
83,7,6,10,413,2019,一汽—大众汽车有限公司,3223,速腾,1.197,85,1.36,14.09,0,一汽大众,0,0,0,Germany,1,4753,35.42737,1800,1462,0,1517,0,0,0,0,0,8.5554,2.146563,8.466531,7.495542,7.28756,3.567485,4.442651,0.3074847,44,1,0.0002125,2.645465,14,1,4,1,0,0,0,5,3.931826,6.865891,8.674282,11.66668,4.305078,7.271456,12.36293,15.30232,11.4384,14.37762,11.24659,14.2516,7.684796,10.67176,6.054701,8.999956,18.19622,14.75912,12.16258,15.26628,4.526655,17.39598,6.089924,11.5777,14.64277,10.19177,7.916351,11.58891,0.80904,12.43068,2.623661,7.896582,0,5.4,3.845853,-0.2620795,0.6097007,1,0,0,0,-2.148973,0,19138.1,13.13818,4280.8,0
83,7,6,10,667,2019,一汽—大众汽车有限公司,16,Q3,1.984,137,1.625,30.18,0,一汽大众(奥迪),1,0,0,Germany,1,4481,47.22573,1848,1616,0,1517,0,0,0,0,0,8.280888,2.11395,8.407601,7.521859,7.387709,3.854939,4.919981,0.4855078,45,2,1.05e-06,3.407179,10,1,4,1,0,0,0,6,3.931826,6.865891,8.665355,11.66668,4.301494,7.271456,12.36409,15.30232,11.43788,14.37762,11.24458,14.2516,7.679358,10.67176,6.055345,8.999956,18.18363,14.33156,11.66988,15.22063,4.372018,16.60822,6.111749,11.19374,14.27055,10.44218,8.509786,11.68349,0.6026397,12.99748,2.666365,7.953932,0,6.8,3.845853,-0.2620795,0.6097007,1,0,0,0,-0.1852946,0,27184.7,26.25052,4280.8,0
83,7,6,10,293,2019,一汽—大众汽车有限公司,1514,探岳,1.984,137,1.6,21.89,0,一汽大众,1,0,0,Germany,1,4589,43.95618,1860,1660,0,1517,0,0,0,0,0,8.53554,2.144238,8.431417,7.528332,7.414573,3.783193,4.919981,0.4700036,46,2,9.98e-05,3.08603,7,1,4,1,0,0,0,5,3.931826,6.865891,8.665355,11.66668,4.301833,7.271456,12.36363,15.30232,11.43775,14.37762,11.244,14.2516,7.680868,10.67176,6.054748,8.999956,17.94701,14.33156,11.61584,15.36739,4.313304,16.76558,6.080465,11.18604,14.69485,10.44218,8.523549,11.50042,0.5743152,12.89536,2.617254,7.946788,0,6.7,3.845853,-0.2620795,0.6097007,1,0,0,0,-0.1852946,0,0,19.66025,4280.8,0
83,7,6,10,491,2019,一汽—大众汽车有限公司,162,高尔夫,1.395,110,1.33,15.32,0,一汽大众,0,0,0,Germany,1,4259,40.28077,1799,1452,0,1517,0,0,0,0,0,7.661941,2.036265,8.35679,7.494986,7.280697,3.695874,4.70048,0.2851789,48,1,1.07e-05,2.729159,12,1,4,1,0,0,0,5,3.931826,6.865891,8.67,11.66668,4.305483,7.271456,12.36504,15.30232,11.43841,14.37762,11.24672,14.2516,7.682563,10.67176,6.056795,8.999956,19.02756,14.21485,11.76331,15.27817,4.629405,17.4723,6.912267,11.43081,13.38299,10.62258,8.477773,11.57893,0.7182928,12.74757,1.883332,8.129267,0,5.8,3.845853,-0.2620795,0.6097007,1,0,0,0,-1.654934,0,0,12.3458,4280.8,0
83,7,6,10,505,2019,一汽—大众汽车有限公司,880,高尔夫,1.395,110,1.35,17.19,0,一汽大众,0,0,0,Germany,1,4259,39.58627,1799,1452,0,1517,0,0,0,0,0,7.661941,2.036265,8.35679,7.494986,7.280697,3.678483,4.70048,0.3001046,49,1,5.8e-05,2.844328,16,1,4,1,0,0,0,5,3.931826,6.865891,8.67,11.66668,4.305213,7.271456,12.36504,15.30232,11.43841,14.37762,11.24672,14.2516,7.682883,10.67176,6.056795,8.999956,19.02756,14.21485,11.81078,15.27817,4.560082,17.4723,6.912267,11.40714,13.38299,10.62258,8.333481,11.57893,0.7268648,12.74757,1.883332,8.178601,0,5.7,3.845853,-0.2620795,0.6097007,1,0,0,0,-1.654934,0,0,13.96399,4280.8,0
83,7,6,10,353,2019,一汽—大众汽车有限公司,372,蔚领,1.498,81,1.275,13.79,1,一汽大众,0,0,0,Germany,1,4559,39.70964,1793,1487,0,1517,0,0,0,0,0,8.174287,2.100993,8.424859,7.491645,7.304516,3.681594,4.394449,0.2429462,52,1,2.45e-05,2.623944,17,1,4,1,0,0,0,5,3.931826,6.865891,8.674966,11.66668,4.306225,7.271456,12.36376,15.30232,11.43847,14.37762,11.24626,14.2516,7.682826,10.67176,6.055595,8.999956,17.98434,14.86397,11.802,15.35541,4.830608,17.20379,6.202437,11.63802,14.75746,10.28586,8.376023,11.50749,0.2368855,12.48972,2.708946,7.780945,0,6,3.845853,-0.2620795,0.6097007,1,0,0,0,-1.397934,0,0,11.1405,4280.8,0
83,7,6,10,389,2019,一汽—大众汽车有限公司,290,迈腾,1.798,132,1.5,20.99,0,一汽大众,0,0,0,Germany,1,4866,43.882,1832,1464,0,1517,0,0,0,0,0,8.914512,2.18768,8.490027,7.513164,7.288928,3.781504,4.882802,0.4054651,53,1,1.91e-05,3.044046,16,1,4,1,0,0,0,5,3.931826,6.865891,8.666217,11.66668,4.303186,7.271456,12.36244,15.30232,11.43805,14.37762,11.24656,14.2516,7.680902,10.67176,6.053858,8.999956,18.6205,14.24437,11.61674,15.10953,4.228783,17.38064,6.472834,11.1951,13.7245,10.57825,8.545903,11.87837,0.7644072,12.43116,2.292497,7.955675,0,6.4,3.845853,-0.2620795,0.6097007,1,0,0,0,-0.6493913,0,0,17.64429,4280.8,0
83,7,6,10,761,2019,一汽轿车股份有限公司,20,HS5,1.989,165,1.805,18.38,1,一汽轿车,1,0,0,China,1,4760,55.10924,1907,1700,0,1517,0,0,0,0,0,9.07732,2.205779,8.468003,7.553287,7.438384,4.009317,5.105946,0.5905606,63,2,1.32e-06,2.911263,13,3,1,0,0,0,0,8,2.772589,6.901737,7.568379,11.69903,3.187426,7.305221,11.22616,15.33762,10.28759,14.41309,10.11103,14.28453,6.510269,10.70558,4.926124,9.034852,18.21976,15.0235,12.28456,16.10893,4.991673,17.029,6.712147,11.71749,14.58192,9.700943,7.773738,10.8658,-0.2811634,12.83658,2.057448,7.12288,0,8.4,3.845853,-0.2620795,0.6097007,1,0,0,0,-0.1728189,0,0,15.93595,4280.8,0
83,7,6,10,783,2019,一汽轿车股份有限公司,169,T77,1.199,105,1.485,6.8,0,一汽轿车,1,0,0,China,1,4525,45.16876,1845,1615,0,1517,0,0,0,0,0,8.348625,2.122097,8.417373,7.520235,7.38709,3.810406,4.65396,0.3954148,73,2,1.11e-05,1.916923,17,3,1,0,0,0,0,8,2.772589,6.901737,7.5989,11.69903,3.200549,7.305221,11.22929,15.33762,10.2897,14.41309,10.11448,14.28453,6.524953,10.70558,4.931396,9.034852,18.05563,14.292,11.61481,15.19129,4.239648,16.60699,6.075952,11.31212,14.66765,10.8418,8.544802,11.64912,0.7892044,12.86135,2.661465,8.239567,0,6.5999999,3.845853,-0.2620795,0.6097007,1,0,0,0,-2.143982,0,0,5.979652,4280.8,0
83,7,6,10,976,2019,上汽大众汽车有限公司,348,帕萨特,1.798,132,1.58,22.29,0,上汽大众,0,0,0,Germany,1,4872,44.10261,1834,1484,0,1517,0,0,0,0,0,8.935248,2.190004,8.49126,7.514255,7.302496,3.786519,4.882802,0.4574248,78,1,2.29e-05,3.104138,16,6,4,1,0,0,0,11,4.060443,6.858565,8.689801,11.66549,4.368561,7.267922,12.48831,15.29521,11.55507,14.37103,11.38898,14.24398,7.761174,10.66755,6.168952,8.993524,18.6442,14.24437,11.61437,15.11682,4.275814,17.22681,6.502454,11.17954,13.78823,10.57825,8.516476,11.88733,0.6015772,12.39287,2.186034,7.911753,0,6.8,3.845853,-0.2620795,0.6097007,1,0,0,0,-0.6493913,0,9082.4,18.74774,4280.8,0
83,7,6,10,1085,2019,上汽大众汽车有限公司,39,晶锐,1.395,66,1.092,7.99,1,上汽大众,0,0,0,Czech,1,3993,38.91407,1732,1487,0,1517,0,0,0,0,0,6.915876,1.93382,8.292298,7.457032,7.304516,3.661356,4.189655,0.0880109,80,1,2.57e-06,2.078191,7,6,2,1,0,0,0,11,4.060443,6.858565,8.700848,11.66549,4.374725,7.267922,12.49162,15.29521,11.55604,14.37103,11.38895,14.24398,7.763381,10.66755,6.173171,8.993524,19.88744,15.24874,11.86092,16.31007,5.493544,17.20379,7.882407,11.9548,11.5288,10.6901,8.254783,10.47082,-0.38217,12.48972,-0.007613,7.624346,0,6,3.845853,-0.2620795,0.6097007,1,0,0,0,-1.654934,0,0,6.906661,4280.8,0
83,7,6,10,1301,2019,上汽大众汽车有限公司,1147,途岳,1.395,110,1.405,16.58,0,上汽大众,1,0,0,Germany,1,4453,41.06251,1841,1632,0,1517,0,0,0,0,0,8.197973,2.103887,8.401333,7.518064,7.397562,3.715096,4.70048,0.3400373,81,2,7.56e-05,2.808197,17,6,4,1,0,0,0,11,4.060443,6.858565,8.693497,11.66549,4.370776,7.267922,12.48989,15.29521,11.555,14.37103,11.38731,14.24398,7.762468,10.66755,6.170495,8.993524,18.27986,14.21485,11.71613,15.15784,4.390561,16.6432,6.179082,11.35526,13.99177,10.62258,8.494047,11.73608,0.8281225,13.05448,2.714105,8.264212,0,6,3.845853,-0.2620795,0.6097007,1,0,0,0,-1.654934,0,0,14.56027,4280.8,0
83,7,6,10,1315,2019,上汽大众汽车有限公司,1232,途昂,1.984,137,1.945,31.69,0,上汽大众,1,0,0,Germany,1,5039,48.54861,1989,1719,0,1517,0,0,0,0,0,10.02257,2.30484,8.524963,7.595387,7.449498,3.882566,4.919981,0.665262,83,2,8.12e-05,3.456001,9,6,4,1,0,0,0,11,4.060443,6.858565,8.688959,11.66549,4.363926,7.267922,12.48768,15.29521,11.55358,14.37103,11.38632,14.24398,7.759278,10.66755,6.166674,8.993524,19.27216,14.33156,11.73865,17.18716,5.493505,17.17164,7.953327,11.52313,12.87748,10.44218,8.504936,8.115222,-0.6526062,13.0579,0.2802632,7.351357,0,7.4,3.845853,-0.2620795,0.6097007,1,0,0,0,-0.1852946,0,0,28.81736,4280.8,0
83,7,6,10,1208,2019,上汽大众汽车有限公司,29,桑塔纳,1.498,82,1.155,9.79,1,上汽大众,0,0,0,Germany,1,4475,36.73949,1706,1469,0,1517,0,0,0,0,0,7.63435,2.032658,8.406261,7.441907,7.292337,3.603852,4.406719,0.1441003,84,1,1.91e-06,2.281361,5,6,4,1,0,0,0,11,4.060443,6.858565,8.69818,11.66549,4.373931,7.267922,12.48981,15.29521,11.55629,14.37103,11.38915,14.24398,7.764305,10.66755,6.171672,8.993524,18.20347,14.83774,12.04344,16.6758,5.274474,17.34223,6.953048,11.76463,14.28164,10.25849,7.83336,9.856501,0.2996607,12.32856,1.938544,7.624863,0,5.6,3.845853,-0.2620795,0.6097007,1,0,0,0,-1.397934,0,0,7.890096,4280.8,0
83,7,6,10,1148,2019,上汽大众汽车有限公司,835,朗逸,1.598,81,1.245,12.19,1,上汽大众,0,0,0,Germany,1,4605,40.01981,1765,1460,0,1517,0,0,0,0,0,8.127825,2.095293,8.434898,7.475906,7.286192,3.689374,4.394449,0.2191355,85,1,5.5e-05,2.500616,6,6,4,1,0,0,0,11,4.060443,6.858565,8.698347,11.66549,4.372797,7.267922,12.48932,15.29521,11.55573,14.37103,11.38925,14.24398,7.762911,10.66755,6.170641,8.993524,17.93803,14.86397,11.78058,15.78916,4.943017,17.41129,6.252772,11.67329,14.59591,10.28586,8.334299,10.98776,0.3918353,12.43911,2.564125,7.634558,0,6.1,3.845853,-0.2620795,0.6097007,1,0,0,0,-1.14842,0,18345.6,9.791415,4280.8,0
83,7,6,10,948,2019,上汽大众汽车有限公司,1242,凌渡,1.395,96,1.325,15.99,0,上汽大众,0,0,0,Germany,1,4615,35.73868,1826,1425,0,1517,0,0,0,0,0,8.42699,2.13144,8.437067,7.509883,7.261927,3.576234,4.564348,0.2814125,87,1,8.19e-05,2.771964,16,6,4,1,0,0,0,11,4.060443,6.858565,8.695842,11.66549,4.371787,7.267922,12.48928,15.29521,11.55514,14.37103,11.38965,14.24398,7.76473,10.66755,6.170016,8.993524,17.93645,14.48167,12.13396,15.10021,4.647163,17.67376,6.058923,11.53238,14.53393,11.21727,7.980954,11.95447,0.6350937,13.15544,2.567134,7.974949,0,5.4,3.845853,-0.2620795,0.6097007,1,0,0,0,-1.654934,0,18076.2,12.95013,4280.8,0
83,7,6,10,909,2019,上汽大众汽车有限公司,1437,POLO,1.498,81,1.11,9.19,1,上汽大众,0,0,0,Germany,1,3970,36.96836,1682,1462,0,1517,0,0,0,0,0,6.67754,1.89875,8.286521,7.427739,7.28756,3.610063,4.394449,0.10436,89,1,9.47e-05,2.218116,17,6,4,1,0,0,0,11,4.060443,6.858565,8.698347,11.66549,4.374498,7.267922,12.49171,15.29521,11.55652,14.37103,11.38923,14.24398,7.764208,10.66755,6.173668,8.993524,19.95005,14.86397,12.02316,16.97499,5.432294,17.39598,8.131957,11.81848,11.23531,10.28586,7.937649,9.940061,-0.2350618,12.43068,-1.365591,7.532585,0,5.7,3.845853,-0.2620795,0.6097007,1,0,0,0,-1.397934,0,15975.4,7.940706,4280.8,0
83,7,6,10,933,2019,上汽大众汽车有限公司,91,T-CROSS,1.395,110,1.31,14.79,0,上汽大众,1,0,0,China,1,4218,39.58627,1760,1589,0,1517,0,0,0,0,0,7.42368,2.004675,8.347116,7.473069,7.37086,3.678483,4.70048,0.2700271,92,2,6e-06,2.693951,16,6,1,0,0,0,0,11,4.060443,6.858565,8.693497,11.66549,4.371976,7.267922,12.49077,15.29521,11.55577,14.37103,11.38779,14.24398,7.763096,10.66755,6.172112,8.993524,19.17749,14.21485,11.81078,15.87063,4.701241,16.61645,7.254053,11.45345,13.40912,10.62258,8.333481,10.87079,0.5709609,12.58573,1.428544,8.085024,0,5.7,3.845853,-0.2620795,0.6097007,1,0,0,0,-1.654934,0,0,12.93896,4280.8,0
83,7,6,10,1136,2019,上汽大众汽车有限公司,786,朗逸,1.498,83,1.265,12.49,1,上汽大众,0,0,0,Germany,1,4670,37.71109,1806,1474,0,1517,0,0,0,0,0,8.43402,2.132273,8.448915,7.49887,7.295735,3.629954,4.41884,0.2350721,93,1,5.18e-05,2.524928,13,6,4,1,0,0,0,11,4.060443,6.858565,8.698013,11.66549,4.372544,7.267922,12.48907,15.29521,11.55533,14.37103,11.3891,14.24398,7.763893,10.66755,6.170001,8.993524,17.9824,14.8115,11.95881,15.20191,4.868022,17.30375,6.058731,11.63272,14.3827,10.20583,8.167456,11.70801,0.2486507,12.37513,2.560778,7.795466,0,5.5,3.845853,-0.2620795,0.6097007,1,0,0,0,-1.397934,0,18345.6,10.15288,4280.8,0
83,7,6,10,982,2019,上汽大众汽车有限公司,66,帕萨特,1.984,162,1.595,24.79,0,上汽大众,0,0,0,Germany,1,4933,45.85313,1836,1469,0,1517,0,0,0,0,0,9.056988,2.203537,8.503702,7.515345,7.292337,3.825444,5.087596,0.4668737,94,1,4.35e-06,3.21044,14,6,4,1,0,0,0,11,4.060443,6.858565,8.684739,11.66549,4.368371,7.267922,12.48808,15.29521,11.55505,14.37103,11.38915,14.24398,7.760428,10.66755,6.168697,8.993524,18.8828,14.94549,11.62544,15.12612,4.303088,17.34223,6.681724,11.2534,13.62816,9.701922,8.502685,11.81206,0.5397343,12.32856,2.092331,7.807041,0,6.7,3.845853,-0.2620795,0.6097007,1,0,0,0,-0.1852946,0,9082.4,20.8926,4280.8,0
83,7,6,10,1302,2019,上汽大众汽车有限公司,56,途岳,1.395,110,1.425,16.58,0,上汽大众,1,0,0,Germany,1,4453,39.36374,1841,1632,0,1517,0,0,0,0,0,8.197973,2.103887,8.401333,7.518064,7.397562,3.672845,4.70048,0.3541718,97,2,3.69e-06,2.808197,3,6,4,1,0,0,0,11,4.060443,6.858565,8.693497,11.66549,4.370523,7.267922,12.48989,15.29521,11.555,14.37103,11.38731,14.24398,7.76319,10.66755,6.170495,8.993524,18.27986,14.21485,11.82695,15.15784,4.339992,16.6432,6.179082,11.33313,13.99177,10.62258,8.286521,11.73608,0.8359376,13.05448,2.714105,8.242813,0,6,3.845853,-0.2620795,0.6097007,1,0,0,0,-1.654934,0,0,15.86257,4280.8,0
83,7,6,10,1137,2019,上汽大众汽车有限公司,895,朗逸,1.498,85,1.265,12.79,1,上汽大众,0,0,0,Germany,1,4670,36.40051,1806,1474,0,1517,0,0,0,0,0,8.43402,2.132273,8.448915,7.49887,7.295735,3.594583,4.442651,0.2350721,98,1,5.9e-05,2.548664,17,6,4,1,0,0,0,11,4.060443,6.858565,8.69768,11.66549,4.372544,7.267922,12.48907,15.29521,11.55533,14.37103,11.3891,14.24398,7.764449,10.66755,6.170001,8.993524,17.9824,14.75912,12.07379,15.20191,4.868022,17.30375,6.058731,11.61483,14.3827,10.19177,7.921759,11.70801,0.2486507,12.37513,2.560778,7.839718,0,5.5,3.845853,-0.2620795,0.6097007,1,0,0,0,-1.397934,0,18345.6,10.33913,4280.8,0
83,7,6,10,1258,2019,上汽大众汽车有限公司,57,辉昂,1.984,165,1.835,34,0,上汽大众,0,0,0,Germany,1,5074,47.90626,1893,1489,0,1517,0,0,0,0,0,9.605082,2.262292,8.531885,7.545918,7.30586,3.869246,5.105946,0.6070445,103,1,3.76e-06,3.526361,8,6,4,1,0,0,0,11,4.060443,6.858565,8.684232,11.66549,4.365325,7.267922,12.48755,15.29521,11.5545,14.37103,11.38893,14.24398,7.759552,10.66755,6.167549,8.993524,19.39148,15.0235,11.70238,15.88482,5.103315,17.18847,7.461595,11.61814,12.45362,9.700943,8.505573,10.84295,-0.27144,12.55672,1.353777,7.284894,0,7,3.845853,-0.2620795,0.6097007,1,0,0,0,-0.1852946,0,0,29.38942,4280.8,0
83,7,6,10,1109,2019,上汽大众汽车有限公司,29,朗逸,1.197,85,1.3,13.39,0,上汽大众,0,0,0,Germany,1,4541,33.7532,1806,1488,0,1517,0,0,0,0,0,8.201046,2.104262,8.420902,7.49887,7.305188,3.519075,4.442651,0.2623643,105,1,1.91e-06,2.594508,12,6,4,1,0,0,0,11,4.060443,6.858565,8.69768,11.66549,4.372103,7.267922,12.48956,15.29521,11.55533,14.37103,11.38894,14.24398,7.765573,10.66755,6.170488,8.993524,18.01859,14.75912,12.31821,15.20191,4.73784,17.19613,6.176176,11.64123,14.68135,10.19177,7.771587,11.70801,0.4030602,12.53003,2.704891,7.767091,0,5.1,3.845853,-0.2620795,0.6097007,1,0,0,0,-2.148973,0,18345.6,10.86198,4280.8,0
83,7,6,10,1153,2019,上汽大众汽车有限公司,527,柯珞克,1.395,110,1.38,15.14,0,上汽大众,1,0,0,Czech,1,4432,41.06251,1841,1614,0,1517,0,0,0,0,0,8.159312,2.09916,8.396606,7.518064,7.386471,3.715096,4.70048,0.3220835,108,2,3.47e-05,2.71734,7,6,2,1,0,0,0,11,4.060443,6.858565,8.693497,11.66549,4.371092,7.267922,12.48997,15.29521,11.555,14.37103,11.38751,14.24398,7.762468,10.66755,6.170576,8.993524,18.357,14.21485,11.71613,15.15784,4.462918,16.60588,6.218036,11.38144,14.13098,10.62258,8.494047,11.73608,0.8605204,12.86441,2.545085,8.211671,0,6,3.845853,-0.2620795,0.6097007,1,0,0,0,-1.654934,0,0,13.021,4280.8,0
83,7,6,10,974,2019,上汽大众汽车有限公司,158,帕萨特,1.798,118,1.52,21.58,1,上汽大众,0,0,0,Germany,1,4872,53.60802,1834,1484,0,1517,0,0,0,0,0,8.935248,2.190004,8.49126,7.514255,7.302496,3.981699,4.770685,0.4187103,111,1,1.04e-05,3.071767,12,6,4,1,0,0,0,11,4.060443,6.858565,8.692154,11.66549,4.369321,7.267922,12.48831,15.29521,11.55507,14.37103,11.38898,14.24398,7.757117,10.66755,6.168952,8.993524,18.6442,14.15159,12.1453,15.11682,4.224008,17.22681,6.502454,11.19256,13.78823,10.77705,7.843077,11.88733,0.7185332,12.39287,2.186034,7.920174,0,8.1,3.845853,-0.2620795,0.6097007,1,0,0,0,-0.6493913,0,9082.4,18.20149,4280.8,0
